"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"WNT5A",3.22652172524568e-135,0.476818845342258,0.668,0.489,6.45304345049136e-132,"2","WNT5A"
"COL26A1",2.84919886346795e-132,0.411639001700177,0.762,0.669,5.6983977269359e-129,"2","COL26A1"
"AL022068.1",4.22348247949275e-132,0.609004236722906,0.752,0.644,8.44696495898551e-129,"2","AL022068.1"
"AL589935.1",1.01965285081822e-131,0.482064201557469,0.71,0.559,2.03930570163644e-128,"2","AL589935.1"
"OPCML",2.22639160790831e-131,0.738383090377194,0.745,0.631,4.45278321581661e-128,"2","OPCML"
"LDLRAD4",1.66215212741957e-130,0.490853310461588,0.698,0.509,3.32430425483915e-127,"2","LDLRAD4"
"ADAMTS18",5.59826872339581e-128,0.600409922624776,0.781,0.777,1.11965374467916e-124,"2","ADAMTS18"
"ADAMTS9",1.87329591575841e-125,0.528907118891154,0.781,0.663,3.74659183151681e-122,"2","ADAMTS9"
"MIR4435-2HG",9.02351462568509e-125,0.673572837078212,0.749,0.721,1.80470292513702e-121,"2","MIR4435-2HG"
"VAT1L",1.15742653275844e-124,0.448613189325117,0.849,0.83,2.31485306551688e-121,"2","VAT1L"
"TNS3",8.62376789483429e-124,0.4288729362448,0.871,0.821,1.72475357896686e-120,"2","TNS3"
"DPP101",3.86711957740363e-123,0.501049526767009,0.884,0.798,7.73423915480725e-120,"2","DPP10"
"ADAMTS12",6.24917901160035e-123,0.413249456730131,0.885,0.815,1.24983580232007e-119,"2","ADAMTS12"
"RFTN1",2.01367499407742e-119,0.370702598492604,0.765,0.711,4.02734998815484e-116,"2","RFTN1"
"KLHL14",4.23009880712631e-119,0.438242942745645,0.725,0.666,8.46019761425262e-116,"2","KLHL14"
"PTPRR",4.20212020024305e-118,0.361932642127419,0.624,0.545,8.40424040048609e-115,"2","PTPRR"
"SAMD4A",4.60425284715129e-117,0.525217002275452,0.774,0.647,9.20850569430257e-114,"2","SAMD4A"
"LRRC4C",1.23251187463948e-114,0.594730114867956,0.813,0.724,2.46502374927895e-111,"2","LRRC4C"
"PAPSS2",4.65068200998133e-114,0.303676525973395,0.629,0.529,9.30136401996266e-111,"2","PAPSS2"
"MAML2",2.21692514931288e-113,0.38928643235265,0.975,0.948,4.43385029862577e-110,"2","MAML2"
"TNIK",9.6116697072446e-112,0.335896339608657,0.926,0.82,1.92233394144892e-108,"2","TNIK"
"AC044810.2",1.07107605959519e-111,0.444724277367388,0.622,0.532,2.14215211919037e-108,"2","AC044810.2"
"SPATA17",1.74177071948665e-111,0.484718122363217,0.671,0.484,3.48354143897331e-108,"2","SPATA17"
"CFAP47",9.75990750180306e-108,0.5454098471915,0.649,0.531,1.95198150036061e-104,"2","CFAP47"
"TMEM132C",8.6924861856726e-106,0.423757594571428,0.88,0.907,1.73849723713452e-102,"2","TMEM132C"
"DKK2",1.17616669136559e-105,0.666151918494305,0.639,0.568,2.35233338273119e-102,"2","DKK2"
"FLNB",5.43438365098533e-101,0.435164906643618,0.82,0.77,1.08687673019707e-97,"2","FLNB"
"CCDC80",2.92483892337799e-98,0.344248267630676,0.718,0.771,5.84967784675598e-95,"2","CCDC80"
"IL1RAPL1",1.57305058795514e-97,0.570672014817309,0.817,0.727,3.14610117591028e-94,"2","IL1RAPL1"
"ANO4",7.3409420557984e-97,0.771740031252299,0.625,0.571,1.46818841115968e-93,"2","ANO4"
"COBL",9.26455633015575e-97,0.279037358234859,0.64,0.574,1.85291126603115e-93,"2","COBL"
"AC007424.1",1.01792889266109e-96,0.65715903525164,0.623,0.575,2.03585778532217e-93,"2","AC007424.1"
"ITPR1",2.10318041828937e-96,0.30106045518776,0.741,0.622,4.20636083657874e-93,"2","ITPR1"
"SPAG17",1.4293282757538e-95,0.639058970911788,0.664,0.607,2.85865655150761e-92,"2","SPAG17"
"ANOS12",3.2787737331327e-94,0.291295834712567,0.911,0.797,6.5575474662654e-91,"2","ANOS1"
"AKAP12",6.29573093243691e-94,0.352399711892855,0.883,0.794,1.25914618648738e-90,"2","AKAP12"
"PPP2R2B",7.25099598005214e-93,0.356062052185538,0.811,0.72,1.45019919601043e-89,"2","PPP2R2B"
"ACSS3",1.73381308097207e-89,0.324871565571656,0.764,0.747,3.46762616194415e-86,"2","ACSS3"
"ATXN1",1.96473942371283e-89,0.295895673345383,0.812,0.7,3.92947884742566e-86,"2","ATXN1"
"MYH9",2.76411474194276e-89,0.416825435663113,0.89,0.861,5.52822948388553e-86,"2","MYH9"
"FRMD3",1.16683906070424e-86,0.606037298328241,0.72,0.653,2.33367812140849e-83,"2","FRMD3"
"PDGFD",1.14769857143245e-85,0.506289844606152,0.611,0.484,2.2953971428649e-82,"2","PDGFD"
"AL445472.1",1.92863326754049e-83,0.344376241369846,0.74,0.616,3.85726653508098e-80,"2","AL445472.1"
"VLDLR-AS1",2.68745385350384e-83,0.344630886059646,0.698,0.564,5.37490770700768e-80,"2","VLDLR-AS1"
"MECOM1",3.48339086020849e-83,0.483751373733294,0.854,0.8,6.96678172041698e-80,"2","MECOM"
"PDGFRB",2.09104028356301e-82,0.346288705067486,0.67,0.67,4.18208056712602e-79,"2","PDGFRB"
"ARMC3",7.79036827946979e-82,0.579368641311449,0.613,0.495,1.55807365589396e-78,"2","ARMC3"
"SH3RF3",7.47440173021687e-81,0.341673565179222,0.691,0.65,1.49488034604337e-77,"2","SH3RF3"
"SAMD12",4.90980603767853e-80,0.463832461578424,0.762,0.711,9.81961207535705e-77,"2","SAMD12"
"TLE4",5.30141429649897e-80,0.359339696730657,0.975,0.933,1.06028285929979e-76,"2","TLE4"
"GPA33",3.33510441252069e-79,0.433986350816676,0.616,0.585,6.67020882504139e-76,"2","GPA33"
"CCND2",6.60555892886441e-79,0.308209726205914,0.917,0.896,1.32111178577288e-75,"2","CCND2"
"KLHL29",7.10877357522407e-77,0.304111510657638,0.797,0.752,1.42175471504482e-73,"2","KLHL29"
"GALNT171",2.29670676147761e-76,0.447792095609055,0.897,0.839,4.59341352295523e-73,"2","GALNT17"
"VCL",1.41783775805387e-72,0.313580294526953,0.869,0.826,2.83567551610774e-69,"2","VCL"
"WWTR1",2.20835033437341e-72,0.330434896652693,0.814,0.747,4.41670066874682e-69,"2","WWTR1"
"DNAH12",8.11784680966225e-72,0.254805889651082,0.642,0.538,1.62356936193245e-68,"2","DNAH12"
"FBN21",1.38987296165432e-71,0.33562418907859,0.967,0.959,2.77974592330864e-68,"2","FBN2"
"SEMA3C",6.89631249548119e-71,0.364389485946223,0.724,0.695,1.37926249909624e-67,"2","SEMA3C"
"ADAMTS9-AS2",4.35404864290874e-70,0.410260425918898,0.683,0.645,8.70809728581748e-67,"2","ADAMTS9-AS2"
"SLC22A23",3.27003795147794e-69,0.309450715024664,0.922,0.874,6.54007590295588e-66,"2","SLC22A23"
"CHRM3",4.58055290822254e-69,0.586490486952598,0.625,0.612,9.16110581644509e-66,"2","CHRM3"
"GRM81",9.62962397466968e-68,0.449274062390478,0.803,0.769,1.92592479493394e-64,"2","GRM8"
"CFAP43",3.90161643532212e-67,0.497465219986941,0.612,0.531,7.80323287064423e-64,"2","CFAP43"
"FAM84B",8.04648170020229e-67,0.476040420511776,0.727,0.743,1.60929634004046e-63,"2","FAM84B"
"WDR63",4.92312338027955e-64,0.281950138609065,0.596,0.497,9.8462467605591e-61,"2","WDR63"
"TLN21",8.91994105563295e-61,0.27687004650756,0.844,0.775,1.78398821112659e-57,"2","TLN2"
"RBMS1",2.83138911672132e-60,0.33409966180877,0.797,0.739,5.66277823344265e-57,"2","RBMS1"
"ANKFN1",6.39943000428648e-60,0.287157738733541,0.651,0.604,1.2798860008573e-56,"2","ANKFN1"
"MIR100HG",2.80297412591666e-59,0.373703498615528,0.949,0.943,5.60594825183332e-56,"2","MIR100HG"
"EPHA7",5.91273265670068e-58,0.390743445559331,0.87,0.82,1.18254653134014e-54,"2","EPHA7"
"LRMDA",8.17020519770979e-58,0.407114093801658,0.67,0.615,1.63404103954196e-54,"2","LRMDA"
"EFEMP1",1.54990223405697e-57,0.385515737908676,0.574,0.484,3.09980446811393e-54,"2","EFEMP1"
"ATF3",5.74198449719355e-57,0.311987732300236,0.597,0.517,1.14839689943871e-53,"2","ATF3"
"ANXA2",8.03246154144133e-55,0.307701962964457,0.827,0.824,1.60649230828827e-51,"2","ANXA2"
"NHS",1.17251932884958e-54,0.410912000280506,0.759,0.683,2.34503865769916e-51,"2","NHS"
"NLGN1",3.2940038950625e-52,0.282928905470933,0.976,0.952,6.588007790125e-49,"2","NLGN1"
"GDF7",1.27389634992506e-51,0.268388262981152,0.545,0.421,2.54779269985012e-48,"2","GDF7"
"CNTN3",3.77793087148191e-51,0.515153857677127,0.564,0.441,7.55586174296383e-48,"2","CNTN3"
"PACRG",1.65164226770318e-50,0.410512926586414,0.638,0.575,3.30328453540636e-47,"2","PACRG"
"LHFPL2",4.31773523679911e-50,0.348588230392285,0.711,0.65,8.63547047359822e-47,"2","LHFPL2"
"CDH13",4.50936022535712e-47,0.286574600197371,0.62,0.56,9.01872045071425e-44,"2","CDH13"
"AC002454.1",2.0504021646269e-45,0.340451556696157,0.533,0.428,4.1008043292538e-42,"2","AC002454.1"
"AC025159.1",7.95837876146693e-45,0.321327946914717,0.699,0.61,1.59167575229339e-41,"2","AC025159.1"
"KCNN3",1.90564628958086e-44,0.307861128514942,0.795,0.75,3.81129257916171e-41,"2","KCNN3"
"BCAR3",3.09049992079412e-44,0.295806817345112,0.725,0.646,6.18099984158823e-41,"2","BCAR3"
"HS3ST4",3.37679015777392e-44,0.258938835887401,0.68,0.566,6.75358031554784e-41,"2","HS3ST4"
"NAALADL2",3.76165373308237e-44,0.284984222610547,0.853,0.81,7.52330746616474e-41,"2","NAALADL2"
"KCNMB2-AS1",4.5619344350829e-44,0.38363802589472,0.874,0.825,9.12386887016581e-41,"2","KCNMB2-AS1"
"PURPL1",1.4125115460122e-43,0.400048969420983,0.99,0.983,2.8250230920244e-40,"2","PURPL"
"SERINC5",8.72850882034279e-42,0.260215347692586,0.706,0.666,1.74570176406856e-38,"2","SERINC5"
"RBFOX1",9.35976844394481e-39,0.504072838162873,0.879,0.911,1.87195368878896e-35,"2","RBFOX1"
"LHFPL61",2.84840330187931e-38,0.263655534384446,0.982,0.97,5.69680660375863e-35,"2","LHFPL6"
"OLFM3",6.34393599569012e-37,0.594483618848392,0.6,0.624,1.26878719913802e-33,"2","OLFM3"
"ADAMTS6",9.9409438088009e-36,0.270482108017456,0.787,0.72,1.98818876176018e-32,"2","ADAMTS6"
"SLC2A131",1.5888154376894e-35,0.286438075369926,0.846,0.804,3.1776308753788e-32,"2","SLC2A13"
"LMCD1-AS1",2.11730550094887e-35,0.388451677489822,0.719,0.687,4.23461100189775e-32,"2","LMCD1-AS1"
"FAM189A1",2.85318938788312e-35,0.360588934355425,0.696,0.675,5.70637877576624e-32,"2","FAM189A1"
"CPEB2",1.18516557853688e-33,0.30775446572994,0.678,0.674,2.37033115707377e-30,"2","CPEB2"
"GHR",1.84517397028536e-32,0.275737634674837,0.609,0.568,3.69034794057072e-29,"2","GHR"
"UNC80",5.56725923385516e-32,0.29352078509474,0.607,0.518,1.11345184677103e-28,"2","UNC80"
"AC112487.1",8.77484078493678e-32,0.438161030587708,0.562,0.545,1.75496815698736e-28,"2","AC112487.1"
"TAGLN",1.4001258889844e-31,0.262250773773034,0.581,0.578,2.8002517779688e-28,"2","TAGLN"
"DLG2",2.6582586448301e-31,0.263267463777224,0.929,0.866,5.3165172896602e-28,"2","DLG2"
"GMNC",1.45313395546232e-29,0.255519688394879,0.423,0.56,2.90626791092464e-26,"2","GMNC"
"CREB5",3.45141553694619e-29,0.350136008475912,0.738,0.748,6.90283107389239e-26,"2","CREB5"
"FHIT",4.44401546594007e-28,0.339193321568313,0.779,0.775,8.88803093188014e-25,"2","FHIT"
"CYTOR",6.26408648047683e-26,0.27572254150908,0.637,0.668,1.25281729609537e-22,"2","CYTOR"
"CFAP70",7.91643825933441e-26,0.373380814347955,0.558,0.494,1.58328765186688e-22,"2","CFAP70"
"DDAH11",1.53648371379899e-23,0.297968706025745,0.774,0.738,3.07296742759798e-20,"2","DDAH1"
"ABCA13",6.7610415056444e-21,0.495679465792735,0.54,0.501,1.35220830112888e-17,"2","ABCA13"
"P3H2",1.16865249779453e-18,0.26453314535531,0.641,0.618,2.33730499558907e-15,"2","P3H2"
"SORCS1",1.3122682348077e-18,0.361548131105925,0.877,0.843,2.62453646961541e-15,"2","SORCS1"
"AC004704.1",3.23442388067184e-18,0.382689154369057,0.435,0.459,6.46884776134367e-15,"2","AC004704.1"
"SERPINI2",7.16817157822971e-18,0.339707566979173,0.568,0.552,1.43363431564594e-14,"2","SERPINI2"
"LRRC8C",6.80596702456764e-17,0.290035577513503,0.646,0.63,1.36119340491353e-13,"2","LRRC8C"
"LINC01376",4.86814035377293e-12,0.44175756234878,0.653,0.658,9.73628070754586e-09,"2","LINC01376"
"SLC16A10",5.4132380376123e-11,0.290318711792055,0.655,0.673,1.08264760752246e-07,"2","SLC16A10"
"CFAP61",7.08577021250819e-07,0.33847351870663,0.54,0.554,0.00141715404250164,"2","CFAP61"
"KCTD8",1.16262809702841e-06,0.280798416102235,0.428,0.449,0.00232525619405683,"2","KCTD8"
"ADAMTSL1",0.000776646717043689,0.301022678224797,0.644,0.595,1,"2","ADAMTSL1"
"VWA3A",0.00137667305529442,0.259799241007533,0.478,0.444,1,"2","VWA3A"
"GRIK1",0.00365209488451222,0.41759354359037,0.48,0.512,1,"2","GRIK1"
"TTC29",0.00814292491880046,0.3730177025785,0.538,0.614,1,"2","TTC29"
"CCSER1",0,3.20600589816799,0.941,0.645,0,"3","CCSER1"
"THSD7A",0,2.82988898884639,0.998,0.783,0,"3","THSD7A"
"DPYD",0,2.56067327747879,0.991,0.64,0,"3","DPYD"
"MYT1L",0,2.52653194449639,0.968,0.611,0,"3","MYT1L"
"EBF1",0,2.39663757377024,0.996,0.851,0,"3","EBF1"
"XKR4",0,2.37462930756165,0.967,0.687,0,"3","XKR4"
"NRXN1",0,2.36965810494761,0.991,0.897,0,"3","NRXN1"
"AKAP6",0,2.36229883922041,0.999,0.798,0,"3","AKAP6"
"STMN2",0,2.34606900416828,0.995,0.562,0,"3","STMN2"
"ROBO3",0,2.25506289047418,0.949,0.58,0,"3","ROBO3"
"NRXN3",0,2.25222663821111,0.969,0.882,0,"3","NRXN3"
"PCDH9",0,2.21147534904676,0.916,0.834,0,"3","PCDH9"
"NEFM",0,2.20503032057216,0.98,0.499,0,"3","NEFM"
"DCX",0,2.19320654290734,0.996,0.591,0,"3","DCX"
"SLIT1",0,2.17951931112505,0.984,0.746,0,"3","SLIT1"
"ANK3",0,2.1701988005199,0.99,0.94,0,"3","ANK3"
"SRRM4",0,2.1220449438571,0.997,0.713,0,"3","SRRM4"
"NCAM1",0,2.09005745205096,0.999,0.896,0,"3","NCAM1"
"ADARB2",0,2.03993481723917,0.98,0.856,0,"3","ADARB2"
"EBF2",0,1.98389571781502,0.936,0.591,0,"3","EBF2"
"HECW1",0,1.98272630954368,0.949,0.676,0,"3","HECW1"
"EBF3",0,1.96366023012465,0.952,0.611,0,"3","EBF3"
"TMEM163",0,1.95967507280135,0.923,0.572,0,"3","TMEM163"
"ONECUT2",0,1.95304525192362,0.966,0.579,0,"3","ONECUT2"
"MTUS2",0,1.94584212087699,0.898,0.546,0,"3","MTUS2"
"CNTNAP2",0,1.91999181332261,0.945,0.808,0,"3","CNTNAP2"
"NAV3",0,1.91898930458577,0.97,0.827,0,"3","NAV3"
"FAM155A",0,1.89750849498353,0.987,0.775,0,"3","FAM155A"
"NFASC",0,1.88658943253111,0.994,0.644,0,"3","NFASC"
"RUNX1T1",0,1.87928179483076,0.9,0.589,0,"3","RUNX1T1"
"SGIP1",0,1.85669467610408,0.942,0.536,0,"3","SGIP1"
"SEMA6D",0,1.8427862333498,0.969,0.717,0,"3","SEMA6D"
"CELF4",0,1.83435811599828,0.913,0.473,0,"3","CELF4"
"ROBO1",0,1.83405403268326,0.994,0.948,0,"3","ROBO1"
"ST18",0,1.82792868094779,0.946,0.585,0,"3","ST18"
"DCC",0,1.80395334250545,0.999,0.963,0,"3","DCC"
"KCNH7",0,1.80288263978823,0.982,0.671,0,"3","KCNH7"
"CDH18",0,1.77135871803381,0.946,0.784,0,"3","CDH18"
"GRIA4",0,1.74527210111367,0.964,0.737,0,"3","GRIA4"
"MIR217HG",0,1.74450675643198,0.959,0.515,0,"3","MIR217HG"
"MIR137HG",0,1.73980402105437,0.936,0.536,0,"3","MIR137HG"
"ELAVL4",0,1.71481386396553,0.972,0.501,0,"3","ELAVL4"
"CSMD3",0,1.69154457309377,0.756,0.522,0,"3","CSMD3"
"MYO16",0,1.68803867389112,0.984,0.653,0,"3","MYO16"
"KCNB2",0,1.66824568016414,0.877,0.534,0,"3","KCNB2"
"ENOX1",0,1.66172356377584,0.965,0.716,0,"3","ENOX1"
"CACNA1B",0,1.64014350499813,0.991,0.806,0,"3","CACNA1B"
"LRRTM4",0,1.638109375722,0.949,0.868,0,"3","LRRTM4"
"CNTN2",0,1.58753224217991,0.881,0.528,0,"3","CNTN2"
"SORBS1",0,1.58717977019248,0.981,0.771,0,"3","SORBS1"
"CADM2",0,1.58342207198021,0.87,0.744,0,"3","CADM2"
"UNC79",0,1.54643092341898,0.938,0.609,0,"3","UNC79"
"TMEFF2",0,1.53870753812007,0.824,0.532,0,"3","TMEFF2"
"SORBS2",0,1.53452575902229,0.985,0.892,0,"3","SORBS2"
"RBFOX3",0,1.53204336471824,0.881,0.602,0,"3","RBFOX3"
"PRICKLE2",0,1.5301019090979,0.973,0.721,0,"3","PRICKLE2"
"AL445623.2",0,1.49799296691289,0.943,0.695,0,"3","AL445623.2"
"ANK2",0,1.48999473948074,0.998,0.959,0,"3","ANK2"
"SCN3A",0,1.48647353664678,0.891,0.658,0,"3","SCN3A"
"PPFIA2",0,1.48229368729966,0.941,0.79,0,"3","PPFIA2"
"GRIK2",0,1.46767402454998,0.927,0.715,0,"3","GRIK2"
"GAP43",0,1.46313940421627,0.899,0.607,0,"3","GAP43"
"CACNA2D1",0,1.45621746803575,0.901,0.568,0,"3","CACNA2D1"
"SYT1",0,1.43821990532633,1,0.96,0,"3","SYT1"
"SLC35F4",0,1.4281132964839,0.906,0.543,0,"3","SLC35F4"
"DCLK1",0,1.42333099733064,0.998,0.941,0,"3","DCLK1"
"P2RX3",0,1.41264541171197,0.95,0.652,0,"3","P2RX3"
"PLCL1",0,1.40777152185131,0.926,0.565,0,"3","PLCL1"
"GRIA2",0,1.34476656077976,0.804,0.46,0,"3","GRIA2"
"CADPS1",0,1.34416355539879,0.976,0.651,0,"3","CADPS"
"DNM3",0,1.33092644190424,0.936,0.681,0,"3","DNM3"
"MAP2",0,1.32641107287258,1,0.981,0,"3","MAP2"
"PLXNA4",0,1.32149891801831,0.863,0.546,0,"3","PLXNA4"
"PHACTR3",0,1.3176628626021,0.876,0.63,0,"3","PHACTR3"
"GREM2",0,1.3153166723216,0.734,0.487,0,"3","GREM2"
"ONECUT1",0,1.31435841580045,0.966,0.698,0,"3","ONECUT1"
"MIAT",0,1.31275220082057,0.999,0.864,0,"3","MIAT"
"INA",0,1.31022343211665,0.92,0.443,0,"3","INA"
"CBLB",0,1.30748986321089,0.999,0.979,0,"3","CBLB"
"DOCK4",0,1.28058335965727,0.997,0.957,0,"3","DOCK4"
"KALRN",0,1.27973966321807,0.999,0.944,0,"3","KALRN"
"SH3PXD2A",0,1.27035551456288,0.962,0.757,0,"3","SH3PXD2A"
"TPD52",0,1.2583801793264,0.933,0.791,0,"3","TPD52"
"RGMB",0,1.25782718424001,0.906,0.754,0,"3","RGMB"
"CLSTN2",0,1.2561488274258,0.859,0.602,0,"3","CLSTN2"
"CELF3",0,1.25212753497302,0.915,0.616,0,"3","CELF3"
"SNAP91",0,1.24995840301754,0.84,0.374,0,"3","SNAP91"
"ZNF804A",0,1.23955075617164,0.953,0.86,0,"3","ZNF804A"
"AC120193.1",0,1.23914789379903,0.793,0.464,0,"3","AC120193.1"
"FRMD4A",0,1.23507112338729,0.999,0.97,0,"3","FRMD4A"
"SLC1A2",0,1.23460769946605,0.948,0.797,0,"3","SLC1A2"
"NRG1",0,1.23294251254944,0.988,0.949,0,"3","NRG1"
"AFAP1",0,1.23057130140558,0.965,0.755,0,"3","AFAP1"
"PCSK2",0,1.22071018745049,0.778,0.523,0,"3","PCSK2"
"MTMR7",0,1.21719923979405,0.969,0.706,0,"3","MTMR7"
"KLHL291",0,1.21153210020098,0.94,0.731,0,"3","KLHL29"
"CDH12",0,1.20988039250365,0.794,0.425,0,"3","CDH12"
"CTNNA2",0,1.20964294987192,0.999,0.964,0,"3","CTNNA2"
"ELAVL2",0,1.20961841442428,0.968,0.762,0,"3","ELAVL2"
"FGF14",0,1.20632481157716,0.98,0.855,0,"3","FGF14"
"SRRM3",0,1.19220938900297,0.962,0.523,0,"3","SRRM3"
"MYT1",0,1.19148300870056,0.934,0.555,0,"3","MYT1"
"BACH2",0,1.18771879560516,0.998,0.917,0,"3","BACH2"
"NMNAT2",0,1.18671340798362,0.903,0.507,0,"3","NMNAT2"
"KLF7",0,1.17702011833274,0.936,0.705,0,"3","KLF7"
"RIMBP2",0,1.17294637143189,0.913,0.611,0,"3","RIMBP2"
"MAP3K13",0,1.16416769120453,0.981,0.756,0,"3","MAP3K13"
"PLEKHA6",0,1.15615682044979,0.968,0.741,0,"3","PLEKHA6"
"CNTN1",0,1.14189450720196,0.901,0.537,0,"3","CNTN1"
"RIMS1",0,1.13647331662678,0.862,0.609,0,"3","RIMS1"
"EDIL3",0,1.12950106579861,0.861,0.625,0,"3","EDIL3"
"CPE",0,1.12362735078235,0.942,0.664,0,"3","CPE"
"NEFL",0,1.12072589235219,0.931,0.788,0,"3","NEFL"
"SNTG1",0,1.1109394334318,0.792,0.526,0,"3","SNTG1"
"PBX3",0,1.10932537881072,0.998,0.981,0,"3","PBX3"
"PAK5",0,1.10135193737984,0.871,0.603,0,"3","PAK5"
"MEIS2",0,1.09548141377201,0.945,0.933,0,"3","MEIS2"
"RIMS21",0,1.0922869405339,0.994,0.865,0,"3","RIMS2"
"NAV2",0,1.08918966330441,0.997,0.981,0,"3","NAV2"
"SLC24A3",0,1.07707417817916,0.761,0.422,0,"3","SLC24A3"
"SYT14",0,1.07552619312758,0.917,0.564,0,"3","SYT14"
"MAPT",0,1.06702383537633,0.843,0.421,0,"3","MAPT"
"LINC02223",0,1.0402058592383,0.833,0.5,0,"3","LINC02223"
"MAP6",0,1.03388254677584,0.964,0.696,0,"3","MAP6"
"LINC00599",0,1.03095074003299,0.859,0.478,0,"3","LINC00599"
"MARCH1",0,1.01312771195273,0.847,0.68,0,"3","MARCH1"
"LMX1B",0,1.01155005390176,0.961,0.554,0,"3","LMX1B"
"CACNA1C",0,0.998459836900996,0.833,0.616,0,"3","CACNA1C"
"GABRB3",0,0.991700481790664,0.927,0.625,0,"3","GABRB3"
"APBA1",0,0.988652004416879,0.812,0.503,0,"3","APBA1"
"CACNA1A",0,0.985234784706798,0.935,0.611,0,"3","CACNA1A"
"ELAVL3",0,0.984280591222839,0.891,0.577,0,"3","ELAVL3"
"LRRC71",0,0.981471673034502,0.826,0.569,0,"3","LRRC7"
"SNAP25",0,0.975881181024288,0.934,0.763,0,"3","SNAP25"
"SLC6A5",0,0.973403071544823,0.931,0.632,0,"3","SLC6A5"
"GRIK3",0,0.969742463293266,0.715,0.421,0,"3","GRIK3"
"KLHL24",0,0.969697630793241,0.946,0.717,0,"3","KLHL24"
"FRMD5",0,0.969663779410451,0.966,0.847,0,"3","FRMD5"
"RAB3C",0,0.966437974444868,0.946,0.768,0,"3","RAB3C"
"GPR137C",0,0.963412715857611,0.952,0.815,0,"3","GPR137C"
"HIVEP3",0,0.960710385977729,0.836,0.582,0,"3","HIVEP3"
"KLHL1",0,0.955151864055301,0.824,0.565,0,"3","KLHL1"
"CPEB3",0,0.947357635736232,0.889,0.609,0,"3","CPEB3"
"ABTB2",0,0.931916981492453,0.785,0.493,0,"3","ABTB2"
"DNER",0,0.929420023071003,0.786,0.468,0,"3","DNER"
"PDZD2",0,0.928084083634683,0.937,0.61,0,"3","PDZD2"
"DPF3",0,0.920909810522704,0.884,0.826,0,"3","DPF3"
"FAM171B",0,0.914472961683312,0.917,0.626,0,"3","FAM171B"
"PHACTR1",0,0.910284246374571,0.898,0.68,0,"3","PHACTR1"
"PAX2",0,0.908341252310503,0.827,0.463,0,"3","PAX2"
"STMN4",0,0.90625892353684,0.867,0.54,0,"3","STMN4"
"CNR1",0,0.898660293584426,0.735,0.498,0,"3","CNR1"
"FRY",0,0.896655256570202,0.908,0.762,0,"3","FRY"
"SCUBE1",0,0.888552376869985,0.916,0.699,0,"3","SCUBE1"
"DGKI",0,0.884799525842336,0.833,0.549,0,"3","DGKI"
"MAGI21",0,0.876704976871034,0.985,0.929,0,"3","MAGI2"
"SMPD3",0,0.864133489478102,0.787,0.45,0,"3","SMPD3"
"SLC8A1",0,0.862696045405172,0.954,0.86,0,"3","SLC8A1"
"CHN2",0,0.847227373175542,0.846,0.649,0,"3","CHN2"
"RUNDC3B",0,0.846431910045773,0.782,0.458,0,"3","RUNDC3B"
"CPEB4",0,0.841501492327681,0.872,0.625,0,"3","CPEB4"
"SYT4",0,0.81888535557024,0.765,0.425,0,"3","SYT4"
"L1CAM",0,0.818484709406788,0.761,0.56,0,"3","L1CAM"
"SLC22A15",0,0.81765035764007,0.851,0.58,0,"3","SLC22A15"
"LZTS1",0,0.816939302749247,0.836,0.537,0,"3","LZTS1"
"CUX2",0,0.806978018256847,0.963,0.88,0,"3","CUX2"
"SCHIP1",0,0.80264967606701,0.853,0.582,0,"3","SCHIP1"
"APBB2",0,0.796964534645393,0.933,0.811,0,"3","APBB2"
"LHX5-AS1",0,0.790729121004629,0.803,0.476,0,"3","LHX5-AS1"
"EPB41L4A",0,0.78883638368293,0.978,0.847,0,"3","EPB41L4A"
"FMN2",0,0.780716504076986,0.975,0.898,0,"3","FMN2"
"NOVA1",0,0.771974589551836,0.97,0.861,0,"3","NOVA1"
"GRK5",0,0.771466857493151,0.93,0.624,0,"3","GRK5"
"PGM2L1",0,0.767460845516804,0.879,0.645,0,"3","PGM2L1"
"LUZP2",0,0.767029213868337,0.763,0.543,0,"3","LUZP2"
"ATP8A1",0,0.765701176274695,0.927,0.755,0,"3","ATP8A1"
"RCAN2",0,0.765200995127662,0.767,0.474,0,"3","RCAN2"
"DISP3",0,0.763372641997039,0.873,0.542,0,"3","DISP3"
"AC025159.11",0,0.753431180757537,0.884,0.583,0,"3","AC025159.1"
"CCDC3",0,0.750967577477919,0.877,0.532,0,"3","CCDC3"
"TRMT9B",0,0.744338012012106,0.942,0.741,0,"3","TRMT9B"
"SLC17A6",0,0.739232174213691,0.762,0.543,0,"3","SLC17A6"
"NSG2",0,0.73859081787956,0.751,0.552,0,"3","NSG2"
"FNDC5",0,0.732957432578176,0.882,0.537,0,"3","FNDC5"
"TSHZ3",0,0.726620059537774,0.921,0.697,0,"3","TSHZ3"
"TSPAN7",0,0.71783865167529,0.775,0.555,0,"3","TSPAN7"
"ONECUT3",0,0.713847522079502,0.9,0.353,0,"3","ONECUT3"
"KCNH8",0,0.705077755432848,0.967,0.884,0,"3","KCNH8"
"CSMD2",0,0.701588811488554,0.873,0.613,0,"3","CSMD2"
"CRABP1",0,0.689377594574972,0.929,0.785,0,"3","CRABP1"
"SVOP",0,0.688461245458342,0.729,0.606,0,"3","SVOP"
"FSTL4",0,0.686779598947574,0.858,0.529,0,"3","FSTL4"
